ionIdx	ionMz	MzDelta	Formula	Mod	CompoundID	CompoundName
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0039621	beta-Santalic acid
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0041036	Sugeonol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134131	2-[hydroxy(phenyl)methyl]octanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134132	2-[(3-hydroxyphenyl)methyl]octanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134133	2-[(4-hydroxyphenyl)methyl]octanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134134	2-benzyl-7-hydroxyoctanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134135	2-benzyl-8-hydroxyoctanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134136	2-benzyl-2-hydroxyoctanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134137	2-[(2-hydroxyphenyl)methyl]octanal
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134138	2-(phenylmethylidene)octane-1,3-diol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134139	3-[(1Z)-2-hexyl-3-hydroxyprop-1-en-1-yl]phenol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134140	4-[(1Z)-2-hexyl-3-hydroxyprop-1-en-1-yl]phenol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134141	(2Z)-2-(phenylmethylidene)octane-1,7-diol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134142	(2-hexyl-3-phenyloxiran-2-yl)methanol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134143	(2Z)-2-(phenylmethylidene)octane-1,8-diol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	HMDB0134153	2-benzyloctanoic acid
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:61305	germacra-1(10),4,11(13)-trien-12-oic acid
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:63749	(+)-artemisinic acid
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:66050	5-hydroxyzerumbone
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:66502	zerumboneoxide
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:68218	aspergillusene A
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:68384	flavalin A
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:68832	1-deoxypentalenic acid
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:80811	Curcumenol
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:85159	15-hydroxysolavetivone
519	233.1547	2.50154749892317e-05	C15H22O2	-H(-)	CHEBI:9921	valerenic acid
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	C09313	5,6,7-Trimethoxycoumarin
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	C09958	Orthosporin
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	HMDB0030582	Dillapional
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	HMDB0030858	Austdiol
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	HMDB0033096	Apional
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	HMDB0040407	(S)-2,3-Dihydro-7-hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-acetic acid
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	HMDB0128676	3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-enal
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	HMDB0137293	3-(4,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-enal
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	CHEBI:28126	5,6,7-trimethoxycoumarin
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	CHEBI:67369	5-hydroxy-6,7-dimethoxy-2-methylchromone
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	CHEBI:71303	feruloylacetic acid
522	235.062	-0.000823459404045934	C12H12O5	-H(-)	CHEBI:86582	O-acetylferulic acid
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	C12457	3-Dimethylallyl-4-hydroxymandelic acid
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	HMDB0037683	Ethyl vanillin isobutyrate
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	HMDB0060564	Carboxy-ibuprofen
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	HMDB0124833	4-hydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)benzoic acid
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	HMDB0135908	2-hydroxy-2-[4-hydroxy-3-(3-methylbut-2-en-1-yl)phenyl]acetic acid
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	HMDB0140425	4-hydroxy-3-methoxy-5-(3-methylbut-2-en-1-yl)benzoic acid
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	CHEBI:133199	carboxyibuprofen
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	CHEBI:65896	FD-211
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	CHEBI:66709	methyl 3,4-dihydroxy-5-(3'-methyl-2'-butenyl)benzoate
523	235.0973	0.000250293492854326	C13H16O4	-H(-)	CHEBI:86550	3,4-dimethoxycinnamyl acetate
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C02293	Latia luciferin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C09627	Capsidiol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C09678	Helminthosporol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C09681	Hernandulcin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C09700	Lubimin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C09733	Sirenin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C16502	Farnesoic acid
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C16946	Cyperolone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C17493	Curdione
525	235.17	0.000314156598960835	C15H24O2	-H(-)	C17604	Kikkanol B
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0002352	Capsidiol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0030891	(2E,6E)-1-Hydroxy-2,6,10-farnesatrien-9-one
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0030916	2-Hydroxyacorenone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0030920	Acorusnol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0031348	Epiacorone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0032048	2,6-Di-tert-butyl-4-hydroxymethylphenol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0032292	Geranyl tiglate
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0032681	10alpha-4,5-Seco-11-eudesmene-4,5-dione
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0033083	(4S)-Dihydrocurcumenone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0033104	Calamensesquiterpinenol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0034714	Curdione
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0034722	3-Hydroxy-1,10-bisaboladien-9-one
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035032	Epilubimin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035040	7-Hydroxycostol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035127	(-)-Myrtenyl isovalerate
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035147	Rishitinone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035301	4alpha,5alpha-Epoxy-11-eudesmen-3a-ol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035648	Isolubimin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0035827	Aubergenone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0036446	beta-Kessyl ketone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0036549	Apotrichothecene
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0036668	Humulene-8-hydroperoxide
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0036680	Cyperolone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0036687	Tanavulgarol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0037393	(3xi,7(11)Z)-7(11)-Copaene-4,12-diol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0037906	Hernandulcin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0038027	beta-Ionyl acetate
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0038122	Curcumol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0038144	Petasitolone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0038178	Davanone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0039525	Dihydro-alpha-santalic acid
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0039688	Tuberonone
525	235.17	0.000314156598960835	C15H24O2	-H(-)	HMDB0040712	Humulene diepoxide A
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:17269	Latia luciferin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:27774	lubimin
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:28283	capsidiol
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:36969	farnesoic acid
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:545749	NA
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:65844	1S,4R,6R-1,4-endoperoxy-bisabola-2,10-diene
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:65845	1R,4S,6R-1,4-endoperoxy-bisabola-2,10-diene
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:66472	10alpha-hydroperoxy-guaia-1,11-diene
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:66473	1alpha-hydroperoxy-guaia-10(15),11-diene
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:66474	15alpha-hydroperoxy-guaia-1(10),11-diene
525	235.17	0.000314156598960835	C15H24O2	-H(-)	CHEBI:84162	(2E,6E)-farnesoic acid
526	236.079	-0.000599335698638015	C9H19NO2S2	-H(-)	HMDB0013639	8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	C00835	Sepiapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	C03684	6-Pyruvoyltetrahydropterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	C06313	Biopterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0000238	Sepiapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0000468	Biopterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0000633	D-Biopterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0000817	Orinapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0001195	Dyspropterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0002263	Primapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	HMDB0029928	Deoxyeritadenine
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:116279	4-amino-5-hydroxy-6-(5-methyl-2-oxo-1,2,3,4-tetrahydropyrimidin-4-yl)-2,5-dihydropyrimidin-2-one
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:116315	5-amino-5-methyl-6-{2-oxo-1,3-diazabicyclo[2.2.0]hex-4-en-6-yl}-1,3-diazinane-2,4-dione
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:116698	5-amino-4a-methyl-1,2,3,4,4a,4b,7,8,8a,8b-decahydro-1,3,6,8-tetraazabiphenylene-2,4,7-trione
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:15373	biopterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:16095	sepiapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:17804	dyspropterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:41183	D-erythro-biopterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:63931	L-erythro-biopterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:74688	orinapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:74689	primapterin
526	236.079	-0.000130135698640288	C9H11N5O3	-H(-)	CHEBI:804632	NA
527	236.0937	-0.000880092280851841	C12H15NO4	-H(-)	HMDB0013067	Salsoline-1-carboxylate
527	236.0937	-0.000880092280851841	C12H15NO4	-H(-)	HMDB0032775	3-Hydroxy-carbofuran
527	236.0937	-0.000880092280851841	C12H15NO4	-H(-)	HMDB0062175	N-lactoyl-Phenylalanine
527	236.0937	-0.000880092280851841	C12H15NO4	-H(-)	HMDB0139939	3-(3,4-dihydroxyphenyl)-N-(3-oxopropyl)propanimidic acid
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0002511	3,4,5-Trimethoxycinnamic acid
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0011721	Trans-2, 3, 4-Trimethoxycinnamate
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0031771	1-(2,4,5-Trimethoxyphenyl)-1,2-propanedione
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0124869	3-(3,4,5-trimethoxyphenyl)prop-2-enoic acid
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0128658	3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)propanal
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0128659	3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-en-1-ol
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	HMDB0128697	3-(4-hydroxy-2,3,5-trimethoxyphenyl)prop-2-enal
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	CHEBI:566519	3,4,5-trimethoxycinnamic acid
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	CHEBI:86575	acetosyringone acetate
531	237.0769	-4.62406620727052e-05	C12H14O5	-H(-)	CHEBI:86957	vanillyl alcohol diacetate
534	237.113	0.000212843066407231	C13H18O4	-H(-)	C20199	3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate
534	237.113	0.000212843066407231	C13H18O4	-H(-)	HMDB0033191	2,2,4,4,-Tetramethyl-6-(1-oxopropyl)-1,3,5-cyclohexanetrione
534	237.113	0.000212843066407231	C13H18O4	-H(-)	HMDB0034046	1,2,3,4-Tetramethoxy-5-(2-propenyl)benzene
534	237.113	0.000212843066407231	C13H18O4	-H(-)	CHEBI:63741	9,17-dioxo-1,2,3,4,10,19-hexanorandrostan-5-oic acid
534	237.113	0.000212843066407231	C13H18O4	-H(-)	CHEBI:78758	propyl dihydroferulate
536	237.1499	-0.000244440482902064	C14H22O3	-H(-)	HMDB0038256	Geranyl acetoacetate
536	237.1499	-0.000244440482902064	C14H22O3	-H(-)	HMDB0112083	3,4-Dimethyl-5-pentyl-2-furanpropanoic acid
536	237.1499	-0.000244440482902064	C14H22O3	-H(-)	CHEBI:85255	geranyl acetoacetate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C09632	Centarol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C09652	Daucol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C09653	Debneyol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C09722	Seiricardine A
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C16773	Bisabolol oxide A
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C16774	Bisabolol oxide B
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C16920	Bornyl isovalerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	C17427	Kanokonol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0029350	Geranyl 3-methylbutanoate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0030428	Linalyl isovalerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0031383	(3S,4S,6R,7S)-1,10-Bisaboladiene-3,4-diol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0031384	beta-Kessyl alcohol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0032054	alpha-Terpinyl pentanoate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0032209	Citronellyl trans-2-methyl-2-butenoate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0032291	Geranyl 2-methylbutyrate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0032343	Isobornyl 2-methylbutyrate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0033228	Guaidiol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0034673	Calamendiol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0035287	Daucol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0035887	Germacrenone
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0036032	3beta-7-Drimene-3,11-diol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0036730	Tricyclohumuladiol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0036880	1,6,9-Farnesatriene-3,11-diol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0037195	2-Propenyl cyclohexanehexanoate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0037279	2,10-Bisaboladiene-1,4-diol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0037284	5(1->10)-Abeo-1,12-patchoulanediol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038136	Curcumadiol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038138	alpha-Bisabolol oxide C
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038196	alpha-Bisabolol oxide A
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038197	alpha-Bisabolol oxide B
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038247	Bornyl valerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038248	Bornyl isovalerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0038250	Isobornyl isovalerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0039130	Methyl (Z,Z)-5,8-tetradecadienoate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0039745	(2E,6E,9xi)-Farnesol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0040273	Terpenyl isovalerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0040281	Geranyl valerate
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	HMDB0041589	alpha-Kessyl alcohol
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	CHEBI:65546	CAF-603
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	CHEBI:65776	4beta,14-dihydroxy-6alpha,7beta-H-1(10)-cadinene
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	CHEBI:66432	schisanwilsonene A
537	237.1856	0.000449258118095486	C15H26O2	-H(-)	CHEBI:83951	(2E,6E,10E)-omega-hydroxyfarnesol
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	C00491	L-Cystine
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	C01420	Cystine
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	HMDB0000192	L-Cystine
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	CHEBI:16283	L-cystine
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	CHEBI:17376	cystine
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	CHEBI:35491	L-cystine zwitterion
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	CHEBI:35492	cystine zwitterion
542	239.0174	-0.000819086194582042	C6H12N2O4S2	-H(-)	CHEBI:35494	D-cystine
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0030254	3-(3,4,5-Trimethoxyphenyl)propanoic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0038627	Ethyl 3,4,5-trimethoxybenzoate
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0041756	Isopropyl 3-(3,4-dihydroxyphenyl)-2-hydroxypropanoate
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0061112	3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0062776	3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0125802	7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4,5,6-triol
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0125804	2-(hydroxymethyl)-7-methoxy-2-methyl-3,4-dihydro-2H-1-benzopyran-4,5-diol
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0127748	4-hydroxy-5-(4-hydroxy-3-methoxyphenyl)pentanoic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0127826	4-hydroxy-5-(3-hydroxy-4-methoxyphenyl)pentanoic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0128672	3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)propan-1-ol
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0128705	3-(4-hydroxy-2,3,5-trimethoxyphenyl)propanal
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0128721	4-(3-hydroxyprop-1-en-1-yl)-2,3,6-trimethoxyphenol
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	HMDB0142074	3-(2,3,4-trimethoxyphenyl)propanoic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	CHEBI:41254	2-(2-carboxyethyl)-4-methyl-5-propylfuran-3-carboxylic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	CHEBI:583580	3,4,5-trimethoxydihydrocinnamic acid
545	239.0926	-6.56308873772105e-05	C12H16O5	-H(-)	CHEBI:87585	(4-hexyl-2,5-dioxo-2,5-dihydro-3-furanyl)acetic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	C17676	Cryptomeridiol
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0029765	9-Pentadecenoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0032347	Isobutyl 10-undecenoate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0034455	Exaltolide
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0036426	Butyl undecylenate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0037190	Rhodinyl isovalerate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0037211	Menthyl isovalerate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0037229	Citronellyl pentanoate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0038954	Citronellyl isovalerate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0039715	Auberganol
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	HMDB0040997	15,5-Farnesanolide
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:46643	isobutyl nitrite
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:75087	10-pentadecenoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:75089	cis-10-pentadecenoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:75090	trans-10-pentadecenoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:78992	trans-2-pentadecenoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:79000	(2E)-2-heptadecenoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:87148	(Z)-13-methyltetradec-2-enoic acid
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:87151	ethyl 11-methyldodec-2-enoate
546	239.2012	0.000444553548931026	C15H28O2	-H(-)	CHEBI:87377	11-cyclopentylundecanoic acid
547	239.9999	0.000648730708547873	C6H11NO5S2	-H(-)	HMDB0006512	3-Mercaptolactate-cysteine disulfide
550	240.1395	-9.95131341028355e-05	C16H19NO	-H(-)	HMDB0033527	Dehydroisochalciporone
550	240.1395	-9.95131341028355e-05	C16H19NO	-H(-)	HMDB0060535	N-Desmethyldiphenhydramine
550	240.1395	-9.95131341028355e-05	C16H19NO	-H(-)	HMDB0061165	N,N-Didemethyl orphenadrine
553	241.1805	0.000443071073902956	C14H26O3	-H(-)	HMDB0010730	3-Oxotetradecanoic acid
553	241.1805	0.000443071073902956	C14H26O3	-H(-)	HMDB0030982	6-Ketomyristic acid
553	241.1805	0.000443071073902956	C14H26O3	-H(-)	HMDB0032370	L-Menthyl (R,S)-3-hydroxybutyrate
553	241.1805	0.000443071073902956	C14H26O3	-H(-)	CHEBI:37270	3-oxotetradecanoic acid
553	241.1805	0.000443071073902956	C14H26O3	-H(-)	CHEBI:78982	(2E,13R)-13-hydroxytetradec-2-enoic acid
553	241.1805	0.000443071073902956	C14H26O3	-H(-)	CHEBI:79167	(2E)-14-hydroxytetradec-2-enoic acid
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	C16537	Pentadecanoic acid
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	C16665	12-Methyltetradecanoic acid
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0000826	Pentadecanoic acid
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0030469	Methyl tetradecanoate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0032250	Dodecyl propionate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0032328	Hexyl nonanoate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0036218	Heptyl octanoate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0036220	Octyl heptanoate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0037306	Pentyl decanoate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0038907	3-Methylbutyl decanoate
554	241.2174	-0.000129650749300936	C15H30O2	-H(-)	HMDB0040998	7(14)-Farnesene-9,12-diol
